Gmt time,Open,High,Low,Close,Volume
24.05.2010 21:00:00.000,1.23692,1.23727,1.21750,1.23433,82085300659.18
25.05.2010 21:00:00.000,1.23462,1.23880,1.21659,1.21771,82532499877.93
26.05.2010 21:00:00.000,1.21784,1.23944,1.21510,1.23613,82412699829.1
27.05.2010 21:00:00.000,1.23593,1.24530,1.22622,1.22707,82473500000
30.05.2010 21:00:00.000,1.22756,1.23347,1.22584,1.23052,83336100219.73
31.05.2010 21:00:00.000,1.23038,1.23528,1.21088,1.22283,82085999755.86
01.06.2010 21:00:00.000,1.22273,1.22730,1.21745,1.22485,82373000122.07
02.06.2010 21:00:00.000,1.22493,1.23275,1.21503,1.21623,82571599731.45
03.06.2010 21:00:00.000,1.21614,1.22158,1.19541,1.19647,81985499877.93
06.06.2010 21:00:00.000,1.19610,1.19918,1.18758,1.19223,82902999633.79
07.06.2010 21:00:00.000,1.19262,1.20100,1.18997,1.19723,82083600097.66
08.06.2010 21:00:00.000,1.19725,1.20736,1.19210,1.19775,82520899536.13
09.06.2010 21:00:00.000,1.19774,1.21423,1.19551,1.21227,81936599975.59
10.06.2010 21:00:00.000,1.21257,1.21534,1.20448,1.21105,82228900146.49
13.06.2010 21:00:00.000,1.21165,1.23005,1.21146,1.22195,82530900146.48
14.06.2010 21:00:00.000,1.22198,1.23504,1.21636,1.23324,82848700683.59
15.06.2010 21:00:00.000,1.23321,1.23525,1.22528,1.23102,82136500732.42
16.06.2010 21:00:00.000,1.23079,1.24151,1.22401,1.23883,83060200073.24
17.06.2010 21:00:00.000,1.23842,1.24160,1.23516,1.23894,83898200195.31
20.06.2010 21:00:00.000,1.23964,1.24673,1.23018,1.23107,82959000244.14
21.06.2010 21:00:00.000,1.23106,1.23514,1.22514,1.22706,82561299560.55
22.06.2010 21:00:00.000,1.22665,1.23451,1.22084,1.23096,82036200073.24
23.06.2010 21:00:00.000,1.23088,1.23882,1.22593,1.23333,82328299926.76
24.06.2010 21:00:00.000,1.23316,1.23947,1.22512,1.23683,83409999389.65
27.06.2010 21:00:00.000,1.23726,1.23986,1.22647,1.22753,83522200439.45
28.06.2010 21:00:00.000,1.22766,1.22914,1.21494,1.21870,83264500610.35
29.06.2010 21:00:00.000,1.21834,1.23042,1.21646,1.22363,82776400512.7
30.06.2010 21:00:00.000,1.22351,1.25391,1.21929,1.25264,82090500122.07
01.07.2010 21:00:00.000,1.25271,1.26114,1.24802,1.25636,82372300292.97
