id,pair,mode,ind,p1,p2,p3,cnt,train_sr,winrate,ev,sharpe,dsr,p_val,n_trades,p_adj
36,AUDJPY,Normal,VR-MR,500,0.24000000000000002,3,361,0.30473071600030593,0.44648318042813456,0.00011968749,0.3047307737465667,0.0,3.5217379013019467e-09,361,1.0934534532506794e-08
37,AUDJPY,HA,DPV,50,0.4,0,364,0.14411577807660395,0.50263957019388,9.759795e-06,0.14411575609640273,0.0,0.0029838270455333493,364,0.003823172520474724
38,AUDJPY,HA,DPV,100,0.2,0,462,0.16318662377621632,0.505746207503048,6.4935925e-06,0.16318658910474274,0.0,0.00022611581826625926,462,0.0003543478513095065
39,AUDJPY,HA,DPV,100,0.25,0,327,0.16992682558037533,0.5052144331046791,8.424112e-06,0.16992682200065024,0.0,0.0010602646577504427,327,0.0014797296317762912
40,AUDJPY,HA,DPV,100,0.3,0,226,0.2514104712053404,0.507915827707371,1.5155481e-05,0.25141046068009487,0.0,7.856297232788911e-05,226,0.00013540271114307709
41,AUDJPY,HA,DPV,100,0.35000000000000003,0,145,0.22391527924941163,0.5072102855157237,1.681114e-05,0.22391528264159313,1.3034330277670898e-283,0.0035057554234549926,145,0.004410123286865233
42,AUDJPY,HA,DPV,250,0.05,0,373,0.19434089653342565,0.5047496633614885,5.8960727e-06,0.19434088005088238,0.0,8.724493468703631e-05,373,0.00014938977038101271
43,AUDJPY,HA,DPV,300,0.05,0,302,0.1746597165636838,0.5073976837766219,5.1685615e-06,0.1746596607353494,0.0,0.0012016368978303715,302,0.0016520016389740928
44,AUDJPY,HA,DynETD,50,2.0,100,798,0.12946984395165123,0.5043369093814197,6.101435e-06,0.12946988883607535,0.0,0.00012740267743738265,798,0.00021039207090755023
45,AUDJPY,HA,DynETD,50,0.5,500,2042,0.12551635310266332,0.49284529111618447,3.8059027e-06,0.12551635642814207,0.0,7.0613210834125084e-09,2042,2.1364361964047334e-08
46,AUDJPY,HA,DynETD,100,1.0,400,654,0.15493549298073314,0.5004282567909291,6.102777e-06,0.15493541923453338,0.0,3.712661483257218e-05,654,6.809284003584588e-05
47,AUDJPY,HA,DynETD,100,1.0,500,603,0.1477899680639534,0.49996771485762254,6.0514108e-06,0.14778991590470147,0.0,0.00014218471393578902,603,0.00023157392505455618
48,AUDJPY,HA,Hurst,400,0.4,20,5625,0.18612143246198573,0.49600651996740014,6.0482394e-06,0.18612146982418581,0.0,0.0,5625,0.0
49,AUDJPY,HA,Hurst,400,0.45,20,4941,0.16842098991221474,0.49548961714761103,5.987111e-06,0.16842102740876433,0.0,0.0,4941,0.0
50,AUDJPY,HA,Hurst,400,0.5,20,4107,0.11054012507610654,0.49653082549634275,4.4054577e-06,0.11054008204409761,0.0,6.999956170261612e-13,4107,3.4135080383216918e-12
51,AUDJPY,HA,Hurst,400,0.55,20,3214,0.1753521847384821,0.49561656477102317,8.221426e-06,0.17535216219837504,0.0,0.0,3214,0.0
52,AUDJPY,HA,Hurst,500,0.4,20,5392,0.26998721707438844,0.49581306654875085,8.746044e-06,0.26998719040897234,0.0,0.0,5392,0.0
53,AUDJPY,HA,Hurst,500,0.45,20,4649,0.27820287893875945,0.49509918710065903,9.970604e-06,0.2782028705977193,0.0,0.0,4649,0.0
54,AUDJPY,HA,Hurst,500,0.5,20,3816,0.24971615030278582,0.4942294783794903,1.0236271e-05,0.24971608188798902,0.0,0.0,3816,0.0
55,AUDJPY,HA,Hurst,500,0.55,20,2905,0.21765858848014064,0.4936563209689629,1.032116e-05,0.2176585423346701,0.0,0.0,2905,0.0
56,AUDJPY,HA,VR-MR,400,0.060000000000000005,9,115,0.10932387257754933,0.43768115942028984,4.85722e-05,0.10932389954922737,0.0,0.12052462793078034,115,0.1208161022425839
57,AUDJPY,HA,VR-MR,300,0.11,10,125,0.1000334300965929,0.45742092457420924,4.548885e-05,0.10003346143553991,0.0,0.1316963684441821,125,0.1316963684441821
58,AUDJPY,HA,VR-MR,300,0.12,10,112,0.2924645501246212,0.4709141274238227,0.00014277117,0.29246456205621596,0.0,0.000983553684720917,112,0.001381976279040068
59,AUDJPY,HA,VR-MR,400,0.08,10,101,0.32056302756462085,0.44,0.00015276564,0.3205630465725985,0.0,0.0006373431434147925,101,0.0009285719962932566
60,AUDUSD,Normal,DPV,50,0.25,0,845,0.18726290102031995,0.5025052661717487,5.72927e-06,0.18726289765073073,0.0,2.6118434748312325e-08,845,7.624007889560182e-08
61,AUDUSD,Normal,DPV,50,0.3,0,634,0.10335713555932202,0.5026966710061372,3.625812e-06,0.10335713347892676,0.0,0.004627797939636524,634,0.005683621469568413
62,AUDUSD,Normal,DynETD,100,0.5,50,1989,0.1333439842713359,0.498343608082315,3.0179738e-06,0.13334395876079547,0.0,1.3663297160348975e-09,1989,4.623213610583388e-09
63,AUDUSD,Normal,DynETD,100,1.0,50,1826,0.15901622512620472,0.4990020194430094,3.7348848e-06,0.15901620750028192,0.0,5.414224624189501e-12,1826,2.374810694948728e-11
64,AUDUSD,Normal,DynETD,100,1.5,50,1609,0.10364573139394438,0.4998148295108854,2.5849838e-06,0.10364574063853367,0.0,1.6089335055147203e-05,1609,3.153205380784168e-05
65,AUDUSD,Normal,DynETD,100,2.0,50,1329,0.10532082667515204,0.5006647977573088,2.8527375e-06,0.10532079022912873,0.0,6.163828659866422e-05,1329,0.00010830241322577243
66,AUDUSD,Normal,DynETD,100,0.5,100,1427,0.1438204454863728,0.5005429253963355,3.3442216e-06,0.14382039503312977,0.0,2.772127849492989e-08,1427,8.063487674490133e-08
67,AUDUSD,Normal,DynETD,100,1.0,100,1224,0.259495361658973,0.5008112065213091,6.4810715e-06,0.2594953360428803,0.0,0.0,1224,0.0
68,AUDUSD,Normal,DynETD,100,1.5,100,987,0.27746261989954235,0.5027551648937055,7.620434e-06,0.2774626029205621,0.0,0.0,987,0.0
69,AUDUSD,Normal,DynETD,100,2.0,100,744,0.21528838400253145,0.5041299685118423,7.0463193e-06,0.21528837482239058,0.0,2.1491585178168293e-09,744,6.986872201059418e-09
70,AUDUSD,Normal,DynETD,100,1.0,150,980,0.15319865846221994,0.5009847148736037,4.0019595e-06,0.1531986157874957,0.0,8.098302337611329e-07,980,1.9403157912947375e-06
71,AUDUSD,Normal,DynETD,100,1.5,150,722,0.2127788981664364,0.5039866416197036,6.554553e-06,0.21277887409641036,0.0,5.408931191830391e-09,722,1.648530866921836e-08
72,AUDUSD,Normal,DynETD,100,1.0,200,866,0.10574694502898842,0.5009601884874207,2.8628294e-06,0.1057469199044025,0.0,0.0009294138156207277,866,0.0013184167309098856
73,AUDUSD,Normal,DynETD,100,1.0,500,669,0.11869323648113941,0.501252236135957,3.5506796e-06,0.11869323882973754,0.0,0.001070277029734168,669,0.0014911927019321432
74,AUDUSD,Normal,DynETD,150,1.0,400,516,0.10438169697357115,0.5007725230424976,3.099723e-06,0.10438168980088026,0.0,0.008867707201219321,516,0.010353984887057488
75,AUDUSD,Normal,DynETD,200,0.5,50,1561,0.13027303676137653,0.500559813033317,2.9344035e-06,0.13027309637688736,0.0,1.3232578965904906e-07,1561,3.5272694413939445e-07
76,AUDUSD,Normal,DynETD,200,1.0,50,1406,0.12576518901818048,0.5006230351529009,2.8951845e-06,0.12576524592637764,0.0,1.203947388228599e-06,1406,2.8114715065957986e-06
77,AUDUSD,Normal,DynETD,200,1.5,50,1258,0.21275325956967672,0.501134259543108,5.069232e-06,0.21275319839829113,0.0,2.2426505097428162e-14,1258,1.3874308004304436e-13
78,AUDUSD,Normal,DynETD,200,2.0,50,1074,0.21787529094275976,0.5015296048057402,5.4978386e-06,0.21787526478233527,0.0,4.659606034351782e-13,1074,2.355374025900992e-12
79,AUDUSD,Normal,DynETD,200,0.5,100,1005,0.23936947542553455,0.5003713269117793,5.4522957e-06,0.2393694636111878,0.0,1.6209256159527285e-14,1005,1.0416646012595441e-13
80,AUDUSD,Normal,DynETD,200,1.0,100,903,0.2619540464588624,0.5005354847922319,6.213882e-06,0.2619540466890125,0.0,1.7763568394002505e-15,903,1.2374788402208468e-14
81,AUDUSD,Normal,DynETD,200,1.5,100,796,0.20939282604465934,0.5002399168288326,5.2397704e-06,0.2093928506662297,0.0,1.7345923586375989e-09,796,5.7519082612422776e-09
82,AUDUSD,Normal,DynETD,200,2.0,100,663,0.3352775313592413,0.5016109610440329,9.204232e-06,0.33527746686048543,0.0,0.0,663,0.0
83,AUDUSD,Normal,DynETD,200,0.5,150,803,0.18569169804264896,0.4994212117465919,4.2691463e-06,0.18569171875284446,0.0,7.125089629411718e-08,803,1.9558606962855345e-07
84,AUDUSD,Normal,DynETD,200,1.0,150,713,0.14085314715359146,0.4995382272920151,3.4150517e-06,0.14085317700467617,0.0,8.459404816374416e-05,713,0.00014549474258868033
85,AUDUSD,Normal,DynETD,200,1.5,150,594,0.1624324709523849,0.499889090989752,4.3152027e-06,0.16243250580158766,0.0,3.765989663417901e-05,594,6.891844218484415e-05
86,AUDUSD,Normal,DynETD,200,1.0,250,536,0.115336897791406,0.5000551906838125,2.945973e-06,0.11533687463335048,0.0,0.003789833217189953,536,0.0047458787568738225
87,AUDUSD,Normal,DynETD,200,1.5,250,419,0.1247383233922136,0.5015870751453333,3.6379251e-06,0.12473834475047037,0.0,0.005334913904478267,419,0.006494337190620387
88,AUDUSD,Normal,DynETD,200,1.0,400,425,0.15192139594731374,0.4992990541259124,4.1691515e-06,0.151921439929357,0.0,0.0008682746768360339,425,0.0012367692561805362
89,AUDUSD,Normal,DynETD,200,1.0,450,407,0.1926584412746304,0.49926944987112765,5.322238e-06,0.1926585061867406,0.0,5.079991751255619e-05,407,9.09570877276654e-05
90,AUDUSD,Normal,DynETD,200,1.0,500,389,0.30372918242176156,0.4999240954710298,8.531725e-06,0.3037291680221916,0.0,1.0461415067553048e-09,389,3.598553149793144e-09
91,AUDUSD,Normal,DynETD,200,2.0,500,170,0.16741478521845352,0.5057642572217596,6.9656594e-06,0.16741480440440304,0.0,0.014524460772783465,170,0.016075805047580098
92,AUDUSD,HA,DPV,50,0.15000000000000002,0,1299,0.11819633541771936,0.502331602611395,2.993113e-06,0.11819634707530297,0.0,1.0221779828678557e-05,1299,2.0517809874030323e-05
93,AUDUSD,HA,DPV,150,0.05,0,658,0.15022971646738564,0.5017116682738669,3.5595929e-06,0.1502297047563805,0.0,5.819235796411526e-05,658,0.00010352245654989604
94,AUDUSD,HA,DPV,150,0.1,0,482,0.13586833320881214,0.5024758046365069,3.4711697e-06,0.135868316264143,0.0,0.001427559646736909,482,0.0019180663649025894
95,AUDUSD,HA,DPV,250,0.05,0,388,0.1539272084456264,0.5023470097357441,3.7226564e-06,0.1539272044623349,0.0,0.0012146384873554794,388,0.0016671114338041265
96,AUDUSD,HA,DynETD,50,2.0,500,458,0.10697490697909541,0.5064279464225617,5.529403e-06,0.10697490815045309,0.0,0.011029134769915183,458,0.012559275720136933
97,AUDUSD,HA,DynETD,100,0.5,100,1470,0.2891602338809356,0.49996552120445925,6.7613514e-06,0.28916023732132023,0.0,0.0,1470,0.0
98,AUDUSD,HA,DynETD,100,1.0,100,1252,0.23002573184225564,0.5001533885532125,5.8481487e-06,0.2300257366543657,0.0,2.220446049250313e-16,1252,1.6887612613105593e-15
99,AUDUSD,HA,DynETD,100,1.5,100,996,0.11891526178695296,0.5003674773958672,3.449448e-06,0.11891527567613189,0.0,8.73993228405201e-05,996,0.00014938977038101271
100,AUDUSD,HA,DynETD,100,2.0,100,738,0.20125211563076814,0.5022521443289089,6.707326e-06,0.2012521514830623,0.0,2.285391720313612e-08,738,6.694663378586517e-08
101,AUDUSD,HA,DynETD,100,0.5,150,1264,0.11989879769001605,0.5007866564145028,2.8207094e-06,0.11989881968761988,0.0,1.009694862419419e-05,1264,2.0337578182609387e-05
102,AUDUSD,HA,DynETD,100,1.5,150,710,0.20697638669149582,0.5034232697024634,6.2220065e-06,0.20697640171220633,0.0,1.7433344989825628e-08,710,5.1431469738667066e-08
103,AUDUSD,HA,DynETD,150,1.0,450,491,0.2033249959031302,0.49964772829916,5.9958707e-06,0.20332503859215306,0.0,3.3126840347508235e-06,491,7.206822395795009e-06
104,AUDUSD,HA,DynETD,200,2.0,50,1109,0.12476871718313738,0.5010907657879551,3.194759e-06,0.12476874637045782,0.0,1.6263998436572003e-05,1109,3.179918562244856e-05
105,AUDUSD,HA,DynETD,200,2.0,400,212,0.11343690683018509,0.5034897380968835,4.2987117e-06,0.113436945400448,0.0,0.049301241400943496,212,0.05102463061346087
106,AUDUSD,HA,DynETD,200,2.0,450,201,0.15578741218440975,0.5038058466629896,5.949371e-06,0.1557874250873562,0.0,0.013598872846498078,201,0.01517290119750593
107,AUDUSD,HA,DynETD,200,2.0,500,185,0.18190785701388737,0.5028091022998262,7.243724e-06,0.18190784875067792,0.0,0.0066764797909718565,185,0.007998268420109348
108,EURAUD,Normal,DPV,100,0.05,0,1018,0.16592234549703044,0.5019577698239208,3.330362e-06,0.16592231844306554,0.0,5.985563256150073e-08,1018,1.6707178246964343e-07
109,EURAUD,Normal,DPV,100,0.1,0,760,0.2978979363356976,0.5028936733458186,6.5297927e-06,0.29789792364623047,0.0,1.1102230246251565e-16,760,8.682781956738253e-16
110,EURAUD,Normal,DPV,100,0.15000000000000002,0,570,0.33764111932881186,0.501453488372093,8.468035e-06,0.3376410434319219,0.0,3.3306690738754696e-16,570,2.443473152427225e-15
111,EURAUD,Normal,DPV,100,0.2,0,406,0.1768684457957504,0.500653088868463,5.3383897e-06,0.1768684407318766,0.0,0.0001827620194811974,406,0.00029080559337795137
112,EURAUD,Normal,DPV,100,0.25,0,291,0.21199755859636346,0.5007897832297092,7.56927e-06,0.21199755789482697,0.0,0.00014936003882359827,291,0.00024136349353754964
113,EURAUD,Normal,DPV,100,0.3,0,178,0.10394304972511237,0.4984249025575311,4.82441e-06,0.10394307536266346,0.0,0.08275540584015639,178,0.08390409331055344
114,EURAUD,Normal,DPV,100,0.35000000000000003,0,101,0.15008821750347018,0.49968420102860234,9.832479e-06,0.1500882258655098,9.341715384493863e-291,0.06573018386308882,101,0.06718905354192434
115,EURAUD,Normal,DPV,150,0.05,0,675,0.23074421632684441,0.5008774440862758,4.675284e-06,0.23074418542021566,0.0,1.0179921350328414e-09,675,3.5163144997592727e-09
116,EURAUD,Normal,DPV,150,0.1,0,478,0.3360499050235867,0.5027166055367008,7.649617e-06,0.33604987442774253,0.0,1.0125233984581428e-13,478,5.710080934161907e-13
117,EURAUD,Normal,DPV,150,0.15000000000000002,0,338,0.1946972299257188,0.5019064196609888,5.365064e-06,0.1946972254239336,0.0,0.00017214921869590505,338,0.00027444558134404864
118,EURAUD,Normal,DPV,150,0.2,0,221,0.14405937736995464,0.500803714949098,4.9792507e-06,0.14405935285264995,0.0,0.016112993156115363,221,0.017715744464747527
119,EURAUD,Normal,DPV,250,0.1,0,250,0.13048135332826694,0.5017742016092758,3.1633715e-06,0.13048138097171502,0.0,0.01955195447797231,250,0.021271089582990874
120,EURAUD,Normal,DPV,250,0.15000000000000002,0,168,0.2886211218549846,0.5026110923069484,8.758537e-06,0.2886211381957179,0.0,9.166025583318138e-05,168,0.00015602947040186318
121,EURAUD,Normal,DPV,300,0.1,0,208,0.16187580208027297,0.5020003745382114,3.9603406e-06,0.1618758610120378,0.0,0.009781983706448116,208,0.011341628661042642
122,EURAUD,Normal,DynETD,100,1.5,250,497,0.11648403157086526,0.4965455628350208,3.7141995e-06,0.1164840242656822,0.0,0.004704338664327401,497,0.005769078036579017
123,EURAUD,Normal,DynETD,100,1.0,350,693,0.22853041045254946,0.4982240335003365,5.5536157e-06,0.22853044411107584,0.0,8.936796858094453e-10,693,3.09983455872816e-09
124,EURAUD,Normal,DynETD,100,1.5,350,417,0.3572408657155948,0.4968079135681212,1.1499945e-05,0.35724087187083575,0.0,1.4921397450962104e-13,417,8.138051636083937e-13
125,EURAUD,Normal,DynETD,100,2.0,350,278,0.2348449789229061,0.4943779281624154,9.248214e-06,0.23484492757829664,0.0,4.508096080724222e-05,278,8.159850766201704e-05
126,EURAUD,Normal,DynETD,100,0.5,400,1003,0.1288252685739942,0.5003954586044138,2.6480136e-06,0.12882527128255347,0.0,2.2525706175891003e-05,1003,4.322641300882787e-05
127,EURAUD,Normal,DynETD,100,1.0,400,663,0.20517700445799017,0.49781564433550124,5.147243e-06,0.20517700243414025,0.0,6.352229420247824e-08,663,1.767113486370955e-07
128,EURAUD,Normal,DynETD,100,1.5,400,378,0.15434385585745972,0.4959546609341411,5.267163e-06,0.15434386418689192,0.0,0.0013464112459398159,378,0.001820840004704906
129,EURAUD,Normal,DynETD,100,2.0,400,270,0.2222929593400981,0.49523389718441785,9.099768e-06,0.22229293341727174,0.0,0.0001297761591432245,270,0.0002137301933994005
130,EURAUD,Normal,DynETD,100,1.0,450,646,0.16013150343857016,0.49798280288520314,4.0716036e-06,0.16013150695419917,0.0,2.350785444471537e-05,646,4.4903251923200556e-05
131,EURAUD,Normal,DynETD,100,1.0,500,632,0.11682765654551451,0.4977968879712212,3.0472359e-06,0.11682764948504602,0.0,0.0016570121497860857,632,0.002201383128481835
132,EURAUD,Normal,DynETD,150,1.5,150,644,0.19292337294177997,0.4983114511182329,4.737928e-06,0.19292333888116375,0.0,4.894197744853557e-07,644,1.2111313225324174e-06
133,EURAUD,Normal,DynETD,150,2.0,150,495,0.2175629480837938,0.4967958153121533,6.2719996e-06,0.21756290126452496,0.0,6.476653837683699e-07,495,1.5791605974822901e-06
134,EURAUD,Normal,DynETD,150,1.0,200,659,0.3871006459111869,0.49918788021971533,8.471478e-06,0.3871005861507319,0.0,0.0,659,0.0
135,EURAUD,Normal,DynETD,150,1.5,200,508,0.398463081186388,0.498783552028078,1.0264454e-05,0.3984630784524146,0.0,0.0,508,0.0
136,EURAUD,Normal,DynETD,150,2.0,200,370,0.24488343728219383,0.4967623356425845,7.372852e-06,0.24488343747766697,0.0,1.235991838433037e-06,370,2.8701323082940832e-06
137,EURAUD,Normal,DynETD,150,1.0,250,604,0.29999495187894815,0.49826424023537835,6.6805005e-06,0.2999949292531314,0.0,8.348877145181177e-14,604,4.773254588520825e-13
138,EURAUD,Normal,DynETD,150,1.5,250,433,0.34942808808108966,0.49684010238521303,9.278262e-06,0.34942803578064796,0.0,1.7830181775480014e-13,433,9.53627141411157e-13
139,EURAUD,Normal,DynETD,150,2.0,250,315,0.4115849168732351,0.49661275161258955,1.3080567e-05,0.4115849173916557,0.0,1.3877787807814457e-13,315,7.618997412369659e-13
140,EURAUD,Normal,DynETD,150,0.5,300,759,0.13018937134310443,0.4973563580800854,2.6195253e-06,0.13018936969980457,0.0,0.00016743740821700825,759,0.0002674481915450864
141,EURAUD,Normal,DynETD,150,1.0,300,556,0.39830351240457934,0.49794856239722857,9.019001e-06,0.3983035197416764,0.0,0.0,556,0.0
142,EURAUD,Normal,DynETD,150,1.5,300,369,0.45210211459096955,0.49673333000847836,1.257718e-05,0.4521020743728347,0.0,0.0,369,0.0
143,EURAUD,Normal,DynETD,150,2.0,300,262,0.23394244404316447,0.4937525490341478,7.888283e-06,0.23394242135731122,0.0,7.633402314588533e-05,262,0.0001321104492441314
144,EURAUD,Normal,DynETD,150,0.5,350,718,0.29021150841426047,0.49853404947275054,5.931511e-06,0.29021152859974275,0.0,3.774758283725532e-15,718,2.5441257050475335e-14
145,EURAUD,Normal,DynETD,150,1.0,350,524,0.4993740606647983,0.49894270633876686,1.1466425e-05,0.4993740765830538,0.0,0.0,524,0.0
146,EURAUD,Normal,DynETD,150,1.5,350,337,0.40126264738610634,0.4967592092470563,1.14718405e-05,0.40126270732435004,0.0,8.781864124784988e-14,337,4.986414629758052e-13
147,EURAUD,Normal,DynETD,150,2.0,350,241,0.2887848701701982,0.4952353686965768,9.976468e-06,0.28878487961891414,0.0,3.6775126266430647e-06,241,7.898077635976945e-06
148,EURAUD,Normal,DynETD,150,0.5,400,701,0.30167631189093613,0.4985543009546599,6.226381e-06,0.30167625291241357,0.0,6.661338147750939e-16,701,4.801955934335242e-15
149,EURAUD,Normal,DynETD,150,1.0,400,485,0.38578264086022995,0.4986658295401036,9.125228e-06,0.38578261526589175,0.0,0.0,485,0.0
150,EURAUD,Normal,DynETD,150,1.5,400,305,0.4256351170284532,0.4972750463821892,1.2366121e-05,0.42563510121282455,0.0,5.295763827461997e-14,305,3.1136086616780107e-13
151,EURAUD,Normal,DynETD,150,2.0,400,217,0.1891624640529004,0.49233135773424425,6.9283255e-06,0.18916244663704612,0.0,0.0026637280889556525,217,0.0034370173411464896
152,EURAUD,Normal,DynETD,150,0.5,450,687,0.22069861127379187,0.4989487466794244,4.5648594e-06,0.2206985956915332,0.0,3.6329279584634833e-09,687,1.1237676408829207e-08
153,EURAUD,Normal,DynETD,150,1.0,450,478,0.36935443406424084,0.49846257753763573,8.9522755e-06,0.3693544055029767,0.0,3.3306690738754696e-16,478,2.443473152427225e-15
154,EURAUD,Normal,DynETD,150,1.5,450,291,0.27207840630441726,0.49491460980323815,8.474864e-06,0.27207838367518483,0.0,1.7310402230519273e-06,291,3.964177748370298e-06
155,EURAUD,Normal,DynETD,150,0.5,500,672,0.14282558180135405,0.49815441987899084,2.9577307e-06,0.14282551605195018,0.0,0.0001067592895623859,672,0.0001787948506004402
156,EURAUD,Normal,DynETD,150,1.0,500,444,0.4100316934076574,0.4982532587055332,1.0403003e-05,0.41003170061826466,0.0,0.0,444,0.0
157,EURAUD,Normal,DynETD,150,1.5,500,271,0.2589286630498299,0.49323792241585923,8.481275e-06,0.2589286599862232,0.0,1.0107457432129152e-05,271,2.0337578182609387e-05
158,EURAUD,Normal,DynETD,200,1.0,100,922,0.13332697972606009,0.4991918332624415,2.6912915e-06,0.13332696535974828,0.0,2.5784439733111952e-05,922,4.902591866685736e-05
159,EURAUD,Normal,DynETD,200,1.5,100,808,0.20529706062906994,0.498883638106979,4.4402905e-06,0.20529699739284,0.0,2.6792703611278057e-09,808,8.445304674429472e-09
160,EURAUD,Normal,DynETD,200,2.0,100,656,0.1744305621533185,0.49728674475547613,4.186364e-06,0.17443051689917238,0.0,3.955081864570609e-06,656,8.42869631292811e-06
161,EURAUD,Normal,DynETD,200,0.5,150,839,0.2858064293165309,0.5004783916817485,5.6079766e-06,0.28580642620916086,0.0,1.1102230246251565e-16,839,8.682781956738253e-16
162,EURAUD,Normal,DynETD,200,1.0,150,735,0.2617243846296058,0.49962959178460126,5.4371767e-06,0.2617243777504057,0.0,6.440403765850533e-13,735,3.1592276460888117e-12
163,EURAUD,Normal,DynETD,200,1.5,150,604,0.2713983075488694,0.49875843578142376,6.16513e-06,0.27139826738671036,0.0,1.2790546399799041e-11,604,5.382417748950967e-11
164,EURAUD,Normal,DynETD,200,2.0,150,485,0.33276748240032705,0.4986052199166953,8.5325355e-06,0.33276740481811473,0.0,1.1646239528317892e-13,485,6.479686287903042e-13
165,EURAUD,Normal,DynETD,200,0.5,200,734,0.15326361279936823,0.49882101756155933,3.0233082e-06,0.1532635836329483,0.0,1.6458700084043265e-05,734,3.21041467521691e-05
166,EURAUD,Normal,DynETD,200,1.0,200,610,0.2833677917474652,0.4989439194129275,6.056416e-06,0.28336775999026276,0.0,1.2920775560587572e-12,610,6.1207559655583415e-12
167,EURAUD,Normal,DynETD,200,1.5,200,497,0.2791250599952477,0.49877680965147453,6.5987624e-06,0.2791250047853911,0.0,2.443786284445082e-10,497,8.924664448480057e-10
168,EURAUD,Normal,DynETD,200,2.0,200,385,0.23594023269332204,0.49915881928816447,6.5104477e-06,0.23594023692592075,0.0,1.832910196619686e-06,385,4.174402618125603e-06
169,EURAUD,Normal,DynETD,200,0.5,250,659,0.10729598691824171,0.4977908340341858,2.1408937e-06,0.10729599017929613,0.0,0.0029400389616566214,659,0.0037728982959958812
170,EURAUD,Normal,DynETD,200,1.0,250,532,0.281048659682323,0.49845038384987206,6.1470505e-06,0.28104865416253627,0.0,4.513078799561754e-11,532,1.7815915832555686e-10
171,EURAUD,Normal,DynETD,200,1.5,250,407,0.32447726117476866,0.49852987406845795,8.142898e-06,0.3244771962982967,0.0,2.9533264722658714e-11,407,1.1942964124431256e-10
172,EURAUD,Normal,DynETD,200,2.0,250,299,0.2500001597941305,0.49647412630923987,7.469547e-06,0.25000016230251143,0.0,7.699335467958868e-06,299,1.583808710406427e-05
173,EURAUD,Normal,DynETD,200,0.5,300,592,0.1384755997416515,0.498151906073344,2.7797346e-06,0.13847558563045806,0.0,0.0003768563850748974,592,0.0005764094893488744
174,EURAUD,Normal,DynETD,200,1.0,300,480,0.23986649535729418,0.49884939538292417,5.327567e-06,0.23986648211448472,0.0,7.392730072552922e-08,480,2.022631429091212e-07
175,EURAUD,Normal,DynETD,200,1.5,300,344,0.3048399004889242,0.4985237338178515,8.061759e-06,0.30483992262404397,0.0,7.840626592425792e-09,344,2.355028784464124e-08
176,EURAUD,Normal,DynETD,200,2.0,300,248,0.1371647366169534,0.49519499221206686,4.380131e-06,0.13716473984238092,0.0,0.015383529410177954,248,0.016936183108947574
177,EURAUD,Normal,DynETD,200,0.5,350,560,0.30186040213990545,0.49969360492193055,6.098539e-06,0.30186040090245075,0.0,4.555245070037017e-13,560,2.316747339301035e-12
178,EURAUD,Normal,DynETD,200,1.0,350,432,0.34208301948965475,0.49945660611706255,7.762003e-06,0.34208301163447197,0.0,5.799805080641818e-13,432,2.8790649172766866e-12
179,EURAUD,Normal,DynETD,200,1.5,350,301,0.24498371550461134,0.4977867112335697,6.8798113e-06,0.2449836958277983,0.0,1.0673825252549562e-05,301,2.132193044424961e-05
180,EURAUD,Normal,DynETD,200,2.0,350,215,0.16973961882063185,0.4948725558083556,5.882689e-06,0.16973965014489664,0.0,0.006407457711871123,215,0.007720614016193548
181,EURAUD,Normal,DynETD,200,0.5,400,541,0.2860425482232705,0.5001546359868869,5.8018472e-06,0.2860425593397483,0.0,1.434130592059546e-11,541,6.004516468774564e-11
182,EURAUD,Normal,DynETD,200,1.0,400,396,0.2608185375116619,0.49928506016740837,5.9877007e-06,0.2608185398450381,0.0,1.0502095582065607e-07,396,2.82670040179623e-07
183,EURAUD,Normal,DynETD,200,1.5,400,279,0.3823756961651929,0.4997803214244421,1.0646436e-05,0.38237571448738145,0.0,8.462253120455898e-11,279,3.262887365980437e-10
184,EURAUD,Normal,DynETD,200,2.0,400,199,0.29624923341542836,0.4960990502035278,1.0125151e-05,0.296249210658537,0.0,1.4632644565915065e-05,199,2.8863387264003375e-05
185,EURAUD,Normal,DynETD,200,0.5,450,513,0.27643169842898807,0.4999061479358803,5.6528884e-06,0.2764316457810591,0.0,1.9120982575060452e-10,513,7.205133888511416e-10
186,EURAUD,Normal,DynETD,200,1.0,450,365,0.34977370687383774,0.49975200052906554,8.183432e-06,0.3497736980352998,0.0,1.175159969335482e-11,365,4.9704470131587474e-11
187,EURAUD,Normal,DynETD,200,1.5,450,257,0.31923194073587774,0.49880650638580604,8.972247e-06,0.3192318938060723,0.0,1.5466121594531757e-07,257,4.070290413291056e-07
188,EURAUD,Normal,DynETD,200,2.0,450,178,0.1803781887877802,0.4941605017086635,6.42867e-06,0.1803782253726673,0.0,0.00805209477824187,178,0.009522377419632681
189,EURAUD,Normal,DynETD,200,0.5,500,495,0.14258952679332243,0.4996238527508902,2.9230198e-06,0.1425894734562644,0.0,0.0007558826987523748,495,0.0010897856648099456
190,EURAUD,Normal,DynETD,200,1.0,500,351,0.2668059411503757,0.5004652863172588,6.3522643e-06,0.26680590260547316,0.0,2.887298257148174e-07,351,7.433447997440486e-07
191,EURAUD,Normal,DynETD,200,1.5,500,242,0.19793011239484845,0.49812517301255754,5.4206457e-06,0.19793008190743538,0.0,0.0010382412813373376,242,0.0014514367997110504
